Region,Nearby,Similar
region-121,"['region-17', 'region-121', 'region-558', 'region-625', 'region-642', 'region-826', 'region-911', 'region-972', 'region-990', 'region-1004', 'region-1082', 'region-1125', 'region-1149', 'region-1152', 'region-1413', 'region-1471', 'region-1473', 'region-1526', 'region-1527', 'region-1596', 'region-1624', 'region-1649', 'region-1655', 'region-1830', 'region-1975', 'region-1984', 'region-2009', 'region-2013', 'region-2036']",[]
region-122,"['region-36', 'region-70', 'region-84', 'region-122', 'region-315', 'region-334', 'region-433', 'region-447', 'region-461', 'region-489', 'region-529', 'region-563', 'region-582', 'region-646', 'region-679', 'region-749', 'region-810', 'region-813', 'region-940', 'region-1025', 'region-1054', 'region-1206', 'region-1303', 'region-1358', 'region-1373', 'region-1495', 'region-1502', 'region-1518', 'region-1546', 'region-1582', 'region-1730', 'region-1806', 'region-1831', 'region-1878', 'region-1894', 'region-1905', 'region-1931']",[]
region-123,"['region-123', 'region-462', 'region-538', 'region-1441', 'region-1501', 'region-1716', 'region-1824', 'region-1857', 'region-2025']",[]
region-124,"['region-69', 'region-124', 'region-255', 'region-316', 'region-324', 'region-469', 'region-1804', 'region-1812', 'region-1896', 'region-1975', 'region-2028']",[]
region-125,"['region-125', 'region-157', 'region-200', 'region-221', 'region-320', 'region-606', 'region-1253', 'region-1686', 'region-1698', 'region-1729', 'region-1872', 'region-1918', 'region-1922']",[]
region-126,"['region-126', 'region-178', 'region-225', 'region-633', 'region-705', 'region-802', 'region-1747', 'region-1860', 'region-1928', 'region-1968', 'region-1979', 'region-1999']",[]
region-127,"['region-2', 'region-13', 'region-25', 'region-66', 'region-92', 'region-127', 'region-184', 'region-240', 'region-559', 'region-1075', 'region-1534', 'region-1689', 'region-1694', 'region-1727', 'region-1838', 'region-1854', 'region-1936', 'region-2032']",[]
region-128,"['region-32', 'region-128', 'region-200', 'region-838', 'region-863', 'region-918', 'region-919', 'region-1044', 'region-1657', 'region-1686', 'region-1729', 'region-1755', 'region-1881', 'region-1890', 'region-1956']",[]
region-129,"['region-129', 'region-152', 'region-257', 'region-396', 'region-444', 'region-611', 'region-613', 'region-619', 'region-702', 'region-711', 'region-833', 'region-852', 'region-900', 'region-983', 'region-996', 'region-1010', 'region-1159', 'region-1216', 'region-1293', 'region-1601', 'region-1653', 'region-1707', 'region-1712', 'region-1751', 'region-1825', 'region-1856', 'region-1879', 'region-1960', 'region-1965']",[]
region-130,"['region-93', 'region-130', 'region-203', 'region-217', 'region-270', 'region-335', 'region-405', 'region-512', 'region-660', 'region-674', 'region-697', 'region-1674', 'region-1682', 'region-1732', 'region-1739', 'region-1743', 'region-1773', 'region-1850', 'region-2023']",[]
region-131,"['region-5', 'region-59', 'region-89', 'region-131', 'region-140', 'region-149', 'region-164', 'region-187', 'region-210', 'region-223', 'region-229', 'region-236', 'region-1430', 'region-1433', 'region-1731', 'region-1741', 'region-1778', 'region-1792', 'region-1818', 'region-1832', 'region-2035']",[]
region-132,"['region-132', 'region-170', 'region-738', 'region-747', 'region-751', 'region-793', 'region-869', 'region-989', 'region-1142', 'region-1157', 'region-1180', 'region-1330', 'region-1775', 'region-1937', 'region-1954', 'region-1982', 'region-2042']",[]
region-133,"['region-95', 'region-133', 'region-199', 'region-231', 'region-352', 'region-550', 'region-584', 'region-935', 'region-944', 'region-1706', 'region-1710', 'region-1887', 'region-1915', 'region-1928', 'region-1968']",[]
region-134,"['region-134', 'region-599', 'region-1369', 'region-1424', 'region-1602', 'region-1736', 'region-1762', 'region-1800', 'region-1805', 'region-1843', 'region-1910', 'region-1927']",[]
region-135,"['region-68', 'region-78', 'region-86', 'region-135', 'region-195', 'region-265', 'region-274', 'region-565', 'region-1148', 'region-1218', 'region-1633', 'region-1656', 'region-1666', 'region-1878', 'region-1931', 'region-1943']",[]
region-136,"['region-136', 'region-169', 'region-179', 'region-201', 'region-258', 'region-261', 'region-300', 'region-345', 'region-415', 'region-485', 'region-709', 'region-772', 'region-1763', 'region-1802', 'region-1902', 'region-1929', 'region-1947', 'region-1951']",[]
region-137,"['region-137', 'region-586', 'region-715', 'region-1111', 'region-1128', 'region-1139', 'region-1150', 'region-1868', 'region-1913', 'region-1980', 'region-2014']",[]
region-138,"['region-138', 'region-178', 'region-302', 'region-633', 'region-802', 'region-1747', 'region-1860', 'region-1928', 'region-1952', 'region-1979']",[]
region-139,"['region-139', 'region-411', 'region-466', 'region-658', 'region-786', 'region-881', 'region-1115', 'region-1158', 'region-1385', 'region-1469', 'region-1735', 'region-1780', 'region-1897', 'region-1899', 'region-1923', 'region-1937']",[]
region-140,"['region-5', 'region-131', 'region-140', 'region-149', 'region-164', 'region-210', 'region-229', 'region-236', 'region-361', 'region-436', 'region-504', 'region-511', 'region-1731', 'region-1741', 'region-1778', 'region-1818', 'region-1832', 'region-1920', 'region-2035']",[]
region-141,"['region-9', 'region-119', 'region-141', 'region-174', 'region-216', 'region-827', 'region-973', 'region-974', 'region-984', 'region-1241', 'region-1251', 'region-1458', 'region-1544', 'region-1593', 'region-1640', 'region-1702', 'region-1842', 'region-1869', 'region-1879', 'region-1903']",[]
region-142,"['region-142', 'region-359', 'region-404', 'region-874', 'region-1883', 'region-1932', 'region-1992', 'region-1993']",[]
region-143,"['region-19', 'region-143', 'region-482', 'region-837', 'region-846', 'region-1114', 'region-1147', 'region-1310', 'region-1318', 'region-1330', 'region-1457', 'region-1775', 'region-1780', 'region-1899', 'region-1937', 'region-1954', 'region-1958']",[]
region-144,"['region-144', 'region-291', 'region-1933', 'region-1939', 'region-2012']",[]
region-145,"['region-145', 'region-806', 'region-1948', 'region-2011', 'region-2026']",[]
region-146,"['region-146', 'region-351', 'region-691', 'region-1620', 'region-1629', 'region-1748', 'region-1752', 'region-1779', 'region-1809', 'region-1912', 'region-1964', 'region-1965']",[]
region-147,"['region-147', 'region-332', 'region-880', 'region-914', 'region-954', 'region-1112', 'region-1284', 'region-1288', 'region-1444', 'region-1459', 'region-1850', 'region-1893', 'region-2005', 'region-2024', 'region-2028']",[]
region-148,"['region-57', 'region-148', 'region-227', 'region-409', 'region-557', 'region-683', 'region-685', 'region-791', 'region-864', 'region-1052', 'region-1059', 'region-1071', 'region-1186', 'region-1697', 'region-1742', 'region-1927', 'region-1969', 'region-2021', 'region-2031']",[]
region-149,"['region-5', 'region-59', 'region-89', 'region-131', 'region-140', 'region-149', 'region-164', 'region-187', 'region-210', 'region-223', 'region-229', 'region-236', 'region-1430', 'region-1433', 'region-1731', 'region-1741', 'region-1778', 'region-1792', 'region-1818', 'region-1832', 'region-2035']",[]
region-150,"['region-150', 'region-301', 'region-1376', 'region-1523', 'region-1533', 'region-1537', 'region-1892', 'region-1949', 'region-2009', 'region-2042']",[]
region-151,"['region-151', 'region-539', 'region-564', 'region-666', 'region-723', 'region-1787', 'region-1814', 'region-1861', 'region-1936', 'region-2015']",[]
region-152,"['region-129', 'region-152', 'region-257', 'region-396', 'region-444', 'region-611', 'region-613', 'region-619', 'region-711', 'region-768', 'region-833', 'region-852', 'region-885', 'region-900', 'region-983', 'region-993', 'region-996', 'region-1010', 'region-1143', 'region-1162', 'region-1216', 'region-1293', 'region-1307', 'region-1601', 'region-1653', 'region-1707', 'region-1712', 'region-1751', 'region-1825', 'region-1856', 'region-1925', 'region-1960', 'region-1965']",[]
region-153,"['region-153', 'region-212', 'region-541', 'region-571', 'region-707', 'region-1641', 'region-1705', 'region-1873', 'region-1953', 'region-2007']",[]
region-154,"['region-23', 'region-28', 'region-72', 'region-100', 'region-154', 'region-171', 'region-182', 'region-185', 'region-189', 'region-219', 'region-239', 'region-242', 'region-250', 'region-275', 'region-431', 'region-441', 'region-499', 'region-522', 'region-534', 'region-577', 'region-579', 'region-776', 'region-1687', 'region-1699', 'region-1761', 'region-1777', 'region-1778', 'region-1792', 'region-1832', 'region-2035']",[]
region-155,"['region-41', 'region-155', 'region-161', 'region-208', 'region-650', 'region-765', 'region-902', 'region-1035', 'region-1819', 'region-1851', 'region-1864', 'region-1966', 'region-2005']",[]
region-156,"['region-73', 'region-156', 'region-183', 'region-379', 'region-476', 'region-753', 'region-982', 'region-1118', 'region-1151', 'region-1168', 'region-1213', 'region-1226', 'region-1231', 'region-1407', 'region-1658', 'region-1664', 'region-1917', 'region-2013', 'region-2036']",[]
region-157,"['region-125', 'region-157', 'region-200', 'region-221', 'region-320', 'region-606', 'region-761', 'region-1094', 'region-1253', 'region-1686', 'region-1698', 'region-1729', 'region-1755', 'region-1918', 'region-1922']",[]
region-158,"['region-158', 'region-432', 'region-437', 'region-1166', 'region-1221', 'region-1261', 'region-1318', 'region-1457', 'region-1496', 'region-1899', 'region-1914', 'region-1937', 'region-1958']",[]
region-159,"['region-159', 'region-364', 'region-368', 'region-442', 'region-1950', 'region-1983', 'region-1999', 'region-2008']",[]
region-160,"['region-49', 'region-104', 'region-160', 'region-244', 'region-839', 'region-1837', 'region-1844', 'region-1895', 'region-1902', 'region-1929']",[]
region-161,"['region-41', 'region-155', 'region-161', 'region-208', 'region-650', 'region-765', 'region-902', 'region-1035', 'region-1819', 'region-1851', 'region-1852', 'region-1864', 'region-1966', 'region-2005']",[]
region-162,"['region-162', 'region-282', 'region-408', 'region-597', 'region-1070', 'region-1127', 'region-1154', 'region-1198', 'region-1234', 'region-1304', 'region-1417', 'region-1855', 'region-1887', 'region-1915', 'region-1943']",[]
region-163,"['region-163', 'region-214', 'region-322', 'region-413', 'region-545', 'region-571', 'region-648', 'region-700', 'region-707', 'region-731', 'region-1717', 'region-1827', 'region-1873', 'region-1876', 'region-1953', 'region-2029']",[]
region-164,"['region-5', 'region-131', 'region-140', 'region-149', 'region-164', 'region-210', 'region-229', 'region-236', 'region-361', 'region-436', 'region-504', 'region-511', 'region-1731', 'region-1741', 'region-1778', 'region-1818', 'region-1832', 'region-1920', 'region-2035']",[]
region-165,"['region-44', 'region-165', 'region-311', 'region-523', 'region-629', 'region-659', 'region-854', 'region-959', 'region-1722', 'region-1797', 'region-1974', 'region-1978', 'region-1984', 'region-2036']",[]
region-166,"['region-8', 'region-52', 'region-166', 'region-222', 'region-404', 'region-874', 'region-1883', 'region-1973', 'region-1993']",[]
region-167,"['region-14', 'region-97', 'region-167', 'region-204', 'region-286', 'region-296', 'region-329', 'region-353', 'region-745', 'region-746', 'region-1719', 'region-1725', 'region-1774', 'region-1877', 'region-1920', 'region-1952', 'region-1999']",[]
region-168,"['region-168', 'region-509', 'region-823', 'region-906', 'region-1003', 'region-1055', 'region-1098', 'region-1099', 'region-1227', 'region-1244', 'region-1645', 'region-1685', 'region-1820', 'region-1866', 'region-1930', 'region-2018', 'region-2037']",[]
region-169,"['region-136', 'region-169', 'region-179', 'region-201', 'region-258', 'region-261', 'region-300', 'region-485', 'region-1802', 'region-1902', 'region-1929', 'region-1947']",[]
region-170,"['region-132', 'region-170', 'region-264', 'region-434', 'region-458', 'region-524', 'region-738', 'region-747', 'region-751', 'region-793', 'region-831', 'region-869', 'region-890', 'region-989', 'region-1011', 'region-1142', 'region-1157', 'region-1180', 'region-1181', 'region-1291', 'region-1322', 'region-1330', 'region-1679', 'region-1775', 'region-1937', 'region-1954', 'region-1982', 'region-1985', 'region-2042']",[]
region-171,"['region-28', 'region-72', 'region-75', 'region-154', 'region-171', 'region-182', 'region-185', 'region-219', 'region-239', 'region-242', 'region-275', 'region-312', 'region-431', 'region-499', 'region-522', 'region-577', 'region-579', 'region-656', 'region-664', 'region-742', 'region-776', 'region-1430', 'region-1433', 'region-1512', 'region-1562', 'region-1575', 'region-1590', 'region-1687', 'region-1699', 'region-1761', 'region-1777', 'region-1778', 'region-1786', 'region-1792', 'region-1832', 'region-2035']",[]
region-172,"['region-172', 'region-787', 'region-1511', 'region-1604', 'region-1700', 'region-1749', 'region-1901', 'region-1907']",[]
region-173,"['region-118', 'region-173', 'region-256', 'region-307', 'region-581', 'region-631', 'region-1211', 'region-1309', 'region-1346', 'region-1439', 'region-1467', 'region-1728', 'region-1806', 'region-1853', 'region-1894', 'region-1897', 'region-1922', 'region-1923']",[]
region-174,"['region-9', 'region-119', 'region-141', 'region-174', 'region-216', 'region-827', 'region-973', 'region-984', 'region-1241', 'region-1251', 'region-1312', 'region-1544', 'region-1593', 'region-1702', 'region-1869', 'region-1879', 'region-1965']",[]
region-175,"['region-17', 'region-175', 'region-558', 'region-642', 'region-826', 'region-911', 'region-972', 'region-1082', 'region-1125', 'region-1149', 'region-1152', 'region-1526', 'region-1596', 'region-1624', 'region-1649', 'region-1655', 'region-1830', 'region-1975', 'region-2009', 'region-2013']",[]
region-176,"['region-176', 'region-181', 'region-246', 'region-259', 'region-267', 'region-317', 'region-358', 'region-503', 'region-1719', 'region-1754', 'region-1781', 'region-1999', 'region-2008']",[]
region-177,"['region-177', 'region-478', 'region-670', 'region-1086', 'region-1110', 'region-1245', 'region-1659', 'region-1695', 'region-1815', 'region-1881', 'region-1918', 'region-2014']",[]
region-178,"['region-126', 'region-138', 'region-178', 'region-225', 'region-302', 'region-633', 'region-705', 'region-802', 'region-1747', 'region-1860', 'region-1928', 'region-1952', 'region-1968', 'region-1979', 'region-1999']",[]
