Region,Nearby,Similar
神田猿楽町二丁目,"['神田三崎町三丁目', '神田三崎町二丁目', '西神田三丁目', '神田神保町三丁目', '西神田二丁目', '神田神保町二丁目', '神田三崎町一丁目', '一ツ橋二丁目', '西神田一丁目', '神田神保町一丁目', '神田駿河台二丁目', '神田猿楽町一丁目', '神田小川町三丁目', '神田駿河台一丁目', '後楽一丁目', '本郷一丁目', '本郷二丁目', '本郷三丁目', '湯島一丁目']","['東神田一丁目', '赤坂八丁目', '元麻布三丁目', '六本木五丁目', '三田五丁目', '上野桜木二丁目', '東陽五丁目', '三宿二丁目', '代々木五丁目', '清水三丁目', '上中里三丁目', '西亀有四丁目']"
皇居外苑,"['霞が関一丁目', '千代田', '日比谷公園', '丸の内三丁目', '大手町一丁目', '丸の内二丁目', '有楽町二丁目', '丸の内一丁目', '有楽町一丁目']","['元赤坂二丁目', '京島二丁目', '墨田一丁目', '東砂六丁目', '京浜島三丁目', '広尾三丁目']"
神田駿河台二丁目,"['神田三崎町二丁目', '西神田二丁目', '神田神保町二丁目', '神田三崎町一丁目', '西神田一丁目', '神田神保町一丁目', '神田猿楽町二丁目', '神田猿楽町一丁目', '神田小川町三丁目', '神田駿河台一丁目', '神田錦町二丁目', '神田小川町二丁目', '神田錦町一丁目', '神田駿河台三丁目', '神田駿河台四丁目', '神田小川町一丁目', '神田淡路町一丁目', '神田淡路町二丁目', '外神田二丁目', '神田須田町一丁目', '後楽一丁目', '本郷一丁目', '本郷二丁目', '本郷三丁目', '湯島一丁目', '湯島二丁目', '湯島三丁目']",[]
神田錦町三丁目,"['九段南一丁目', '神田神保町三丁目', '千代田', '神田神保町二丁目', '一ツ橋二丁目', '神田神保町一丁目', '神田猿楽町一丁目', '神田小川町三丁目', '大手町一丁目', '神田駿河台一丁目', '神田錦町二丁目', '神田小川町二丁目', '神田錦町一丁目', '神田駿河台三丁目', '内神田一丁目', '神田美土代町', '神田小川町一丁目', '神田淡路町一丁目', '神田司町二丁目']","['港南二丁目', '代々木二丁目']"
神田猿楽町一丁目,"['神田三崎町二丁目', '神田神保町三丁目', '西神田二丁目', '神田神保町二丁目', '神田三崎町一丁目', '一ツ橋二丁目', '西神田一丁目', '神田神保町一丁目', '神田猿楽町二丁目', '神田駿河台二丁目', '神田錦町三丁目', '神田小川町三丁目', '神田駿河台一丁目', '神田錦町二丁目', '神田小川町二丁目', '神田駿河台三丁目', '神田駿河台四丁目', '本郷一丁目', '本郷二丁目', '本郷三丁目', '湯島一丁目']","['隼町', '北の丸公園', '内藤町', '袋町', '弥生二丁目', '池之端三丁目', '千束二丁目', '鳥越二丁目', '谷中五丁目', '東駒形一丁目', '常盤一丁目', '荏原五丁目', '小山五丁目', '西中延一丁目', '西中延三丁目', '旗の台四丁目', '北嶺町', '下丸子四丁目', '田園調布南', '仲池上二丁目', '西糀谷二丁目', '西嶺町', '東馬込一丁目', '東嶺町', '東雪谷三丁目', '南久が原一丁目', '南馬込一丁目', '南雪谷四丁目', '桜一丁目', '瀬田一丁目', '野毛二丁目', '田端二丁目', '田端三丁目', '田端新町一丁目', '中十条一丁目', '西が丘二丁目', '富士見台四丁目', '千住柳町', '西新井本町三丁目', '本木東町', '谷中五丁目', '北小岩七丁目', '南篠崎町一丁目', '南篠崎町二丁目', '南篠崎町三丁目', '南篠崎町四丁目']"
神田小川町三丁目,"['西神田二丁目', '神田神保町二丁目', '神田三崎町一丁目', '一ツ橋二丁目', '西神田一丁目', '神田神保町一丁目', '神田猿楽町二丁目', '神田駿河台二丁目', '神田錦町三丁目', '神田猿楽町一丁目', '大手町一丁目', '神田駿河台一丁目', '神田錦町二丁目', '神田小川町二丁目', '神田錦町一丁目', '神田駿河台三丁目', '神田駿河台四丁目', '内神田一丁目', '神田美土代町', '神田小川町一丁目', '神田淡路町一丁目', '神田淡路町二丁目', '神田司町二丁目', '神田須田町一丁目', '本郷二丁目', '本郷三丁目', '湯島一丁目']",[]
丸の内三丁目,"['日比谷公園', '皇居外苑', '丸の内二丁目', '有楽町二丁目', '丸の内一丁目', '有楽町一丁目', '京橋一丁目', '京橋二丁目', '京橋三丁目', '銀座一丁目', '銀座二丁目', '銀座三丁目', '銀座四丁目', '銀座五丁目', '銀座六丁目', '八重洲二丁目']",['九段南三丁目']
大手町一丁目,"['千代田', '一ツ橋二丁目', '神田神保町一丁目', '皇居外苑', '神田錦町三丁目', '神田小川町三丁目', '丸の内二丁目', '神田錦町二丁目', '丸の内一丁目', '神田小川町二丁目', '神田錦町一丁目', '内神田一丁目', '神田美土代町', '大手町二丁目', '神田司町二丁目', '内神田二丁目', '内神田三丁目', '鍛冶町一丁目', '日本橋本石町三丁目', '日本橋本石町四丁目']",[]
神田駿河台一丁目,"['神田三崎町二丁目', '西神田二丁目', '神田神保町二丁目', '神田三崎町一丁目', '一ツ橋二丁目', '西神田一丁目', '神田神保町一丁目', '神田猿楽町二丁目', '神田駿河台二丁目', '神田錦町三丁目', '神田猿楽町一丁目', '神田小川町三丁目', '神田錦町二丁目', '神田小川町二丁目', '神田錦町一丁目', '神田駿河台三丁目', '神田駿河台四丁目', '内神田一丁目', '神田美土代町', '神田小川町一丁目', '神田淡路町一丁目', '神田淡路町二丁目', '神田司町二丁目', '外神田二丁目', '神田須田町一丁目', '本郷一丁目', '本郷二丁目', '本郷三丁目', '湯島一丁目']","['一ツ橋二丁目', '白金台一丁目', '桜上水三丁目']"
丸の内二丁目,"['千代田', '皇居外苑', '丸の内三丁目', '大手町一丁目', '有楽町二丁目', '丸の内一丁目', '大手町二丁目', '有楽町一丁目', '京橋一丁目', '京橋二丁目', '京橋三丁目', '銀座一丁目', '銀座二丁目', '八重洲二丁目']",[]
有楽町二丁目,"['日比谷公園', '皇居外苑', '丸の内三丁目', '丸の内二丁目', '丸の内一丁目', '内幸町一丁目', '有楽町一丁目', '京橋二丁目', '京橋三丁目', '銀座一丁目', '銀座二丁目', '銀座三丁目', '銀座四丁目', '銀座五丁目', '銀座六丁目', '銀座七丁目', '銀座八丁目', '八重洲二丁目', '新橋一丁目']",[]
神田錦町二丁目,"['一ツ橋二丁目', '神田神保町一丁目', '神田駿河台二丁目', '神田錦町三丁目', '神田猿楽町一丁目', '神田小川町三丁目', '大手町一丁目', '神田駿河台一丁目', '神田小川町二丁目', '神田錦町一丁目', '神田駿河台三丁目', '神田駿河台四丁目', '内神田一丁目', '神田美土代町', '神田小川町一丁目', '神田淡路町一丁目', '神田淡路町二丁目', '神田司町二丁目', '内神田二丁目', '神田須田町一丁目']",[]
丸の内一丁目,"['千代田', '皇居外苑', '丸の内三丁目', '大手町一丁目', '丸の内二丁目', '有楽町二丁目', '大手町二丁目', '有楽町一丁目', '京橋一丁目', '京橋二丁目', '京橋三丁目', '銀座一丁目', '銀座二丁目', '銀座三丁目', '日本橋一丁目', '日本橋二丁目', '日本橋三丁目', '日本橋本石町一丁目', '日本橋本石町二丁目', '日本橋本石町三丁目', '日本橋本石町四丁目', '日本橋室町一丁目', '日本橋室町二丁目', '八重洲一丁目', '八重洲二丁目']",[]
神田小川町二丁目,"['神田神保町一丁目', '神田駿河台二丁目', '神田錦町三丁目', '神田猿楽町一丁目', '神田小川町三丁目', '大手町一丁目', '神田駿河台一丁目', '神田錦町二丁目', '神田錦町一丁目', '神田駿河台三丁目', '神田駿河台四丁目', '内神田一丁目', '神田美土代町', '神田小川町一丁目', '神田淡路町一丁目', '神田淡路町二丁目', '神田司町二丁目', '外神田二丁目', '内神田二丁目', '神田須田町一丁目', '神田多町二丁目', '内神田三丁目', '湯島一丁目']",[]
神田錦町一丁目,"['神田神保町一丁目', '神田駿河台二丁目', '神田錦町三丁目', '神田小川町三丁目', '大手町一丁目', '神田駿河台一丁目', '神田錦町二丁目', '神田小川町二丁目', '神田駿河台三丁目', '神田駿河台四丁目', '内神田一丁目', '神田美土代町', '神田小川町一丁目', '神田淡路町一丁目', '大手町二丁目', '神田淡路町二丁目', '神田司町二丁目', '内神田二丁目', '神田須田町一丁目', '神田多町二丁目', '内神田三丁目', '日本橋本石町四丁目']",[]
神田駿河台三丁目,"['神田神保町一丁目', '神田駿河台二丁目', '神田錦町三丁目', '神田猿楽町一丁目', '神田小川町三丁目', '神田駿河台一丁目', '神田錦町二丁目', '神田小川町二丁目', '神田錦町一丁目', '神田駿河台四丁目', '内神田一丁目', '神田美土代町', '神田小川町一丁目', '神田淡路町一丁目', '神田淡路町二丁目', '神田司町二丁目', '外神田二丁目', '内神田二丁目', '神田須田町一丁目', '神田多町二丁目', '外神田一丁目', '外神田三丁目', '本郷三丁目', '湯島一丁目']",[]
神田駿河台四丁目,"['神田神保町一丁目', '神田駿河台二丁目', '神田猿楽町一丁目', '神田小川町三丁目', '神田駿河台一丁目', '神田錦町二丁目', '神田小川町二丁目', '神田錦町一丁目', '神田駿河台三丁目', '神田美土代町', '神田小川町一丁目', '神田淡路町一丁目', '神田淡路町二丁目', '神田司町二丁目', '外神田二丁目', '神田須田町一丁目', '外神田六丁目', '神田多町二丁目', '外神田一丁目', '外神田三丁目', '神田須田町二丁目', '本郷二丁目', '本郷三丁目', '湯島一丁目', '湯島二丁目', '湯島三丁目']",[]
内神田一丁目,"['神田神保町一丁目', '神田錦町三丁目', '神田小川町三丁目', '大手町一丁目', '神田駿河台一丁目', '神田錦町二丁目', '神田小川町二丁目', '神田錦町一丁目', '神田駿河台三丁目', '神田美土代町', '神田小川町一丁目', '神田淡路町一丁目', '大手町二丁目', '神田淡路町二丁目', '神田司町二丁目', '内神田二丁目', '神田須田町一丁目', '神田多町二丁目', '内神田三丁目', '神田鍛冶町三丁目', '鍛冶町二丁目', '鍛冶町一丁目', '日本橋本石町二丁目', '日本橋本石町三丁目', '日本橋本石町四丁目', '日本橋室町四丁目']",[]
神田美土代町,"['神田神保町一丁目', '神田錦町三丁目', '神田小川町三丁目', '大手町一丁目', '神田駿河台一丁目', '神田錦町二丁目', '神田小川町二丁目', '神田錦町一丁目', '神田駿河台三丁目', '神田駿河台四丁目', '内神田一丁目', '神田小川町一丁目', '神田淡路町一丁目', '大手町二丁目', '神田淡路町二丁目', '神田司町二丁目', '内神田二丁目', '神田須田町一丁目', '神田多町二丁目', '内神田三丁目', '神田鍛冶町三丁目', '鍛冶町二丁目', '日本橋本石町四丁目']",[]
神田小川町一丁目,"['神田神保町一丁目', '神田駿河台二丁目', '神田錦町三丁目', '神田小川町三丁目', '神田駿河台一丁目', '神田錦町二丁目', '神田小川町二丁目', '神田錦町一丁目', '神田駿河台三丁目', '神田駿河台四丁目', '内神田一丁目', '神田美土代町', '神田淡路町一丁目', '神田淡路町二丁目', '神田司町二丁目', '外神田二丁目', '内神田二丁目', '神田須田町一丁目', '神田多町二丁目', '内神田三丁目', '外神田一丁目', '神田鍛冶町三丁目', '鍛冶町二丁目', '神田須田町二丁目', '湯島一丁目']",[]
神田淡路町一丁目,"['神田神保町一丁目', '神田駿河台二丁目', '神田錦町三丁目', '神田小川町三丁目', '神田駿河台一丁目', '神田錦町二丁目', '神田小川町二丁目', '神田錦町一丁目', '神田駿河台三丁目', '神田駿河台四丁目', '内神田一丁目', '神田美土代町', '神田小川町一丁目', '神田淡路町二丁目', '神田司町二丁目', '外神田二丁目', '内神田二丁目', '神田須田町一丁目', '神田多町二丁目', '内神田三丁目', '外神田一丁目', '外神田三丁目', '神田鍛冶町三丁目', '鍛冶町二丁目', '神田須田町二丁目', '神田東松下町', '湯島一丁目']",[]
大手町二丁目,"['大手町一丁目', '丸の内二丁目', '丸の内一丁目', '神田錦町一丁目', '内神田一丁目', '神田美土代町', '神田司町二丁目', '内神田二丁目', '内神田三丁目', '鍛冶町二丁目', '鍛冶町一丁目', '京橋一丁目', '日本橋一丁目', '日本橋二丁目', '日本橋三丁目', '日本橋本石町一丁目', '日本橋本石町二丁目', '日本橋本石町三丁目', '日本橋本石町四丁目', '日本橋本町二丁目', '日本橋本町三丁目', '日本橋本町四丁目', '日本橋室町一丁目', '日本橋室町二丁目', '日本橋室町三丁目', '日本橋室町四丁目', '八重洲一丁目', '八重洲二丁目']","['麹町四丁目', '新富二丁目']"
