ID,Name,Brand,Latitude,Longitude,cate_1,cate_2,cate_3,brand:wikidata,Region_ID,District,Region,BA_ID,BA
357642750,Manhattan Eye Ear and Throat Hospital,Northwell Health,40.764233,-73.963647,medical,medical_practice,hospital,Q6749254,95,Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,8.0,108
357644856,Toyota Children's Learning Garden,Toyota Children's Learning Garden,40.7275,-73.9791,sports,sports_facility,multi_purpose_sports_facility,,18,Manhattan,East Village,63.0,103
357647499,Plaza College,Plaza College,40.7491667,-73.8913889,education,formal_education,school,,1595,Queens,Jackson Heights,53.0,403
357648449,Fieldston Lower School,Fieldston Lower School,40.8891129,-73.9069632,education,formal_education,school,,2249,Bronx,Riverdale-Spuyten Duyvil,43.0,208
357648608,Public School 231K,New York City Department of Education,40.626568,-73.9897143,education,formal_education,school,Q408230,927,Brooklyn,Borough Park,50.0,312
357648657,Community Healthcare Network- South Bronx,Community Healthcare Network- South Bronx,40.8232115,-73.8952716,medical,medical_practice,general_practice,,308,Bronx,Longwood,40.0,202
357650246,Little Flower Playground,Little Flower Playground,40.712555,-73.9883938,sports,sports_facility,multi_purpose_sports_facility,Q34844676,3,Manhattan,Chinatown-Two Bridges,63.0,103
357650406,Bleecker Playground,Bleecker Playground,40.7364971,-74.0055016,sports,sports_facility,multi_purpose_sports_facility,Q34808932,59,Manhattan,West Village,10.0,102
357650567,Collyer Brothers Park,Collyer Brothers Park,40.8090987,-73.9411681,sports,sports_facility,multi_purpose_sports_facility,Q34819228,192,Manhattan,Harlem (North),70.0,110
357650660,Morningside Playground,Morningside Playground,40.8105122,-73.9553237,sports,sports_facility,multi_purpose_sports_facility,Q49528468,193,Manhattan,Morningside Heights,18.0,109
357650675,Bloomingdale Playground,Bloomingdale Playground,40.799217,-73.9661994,sports,sports_facility,multi_purpose_sports_facility,Q34809181,298,Manhattan,Upper West Side-Manhattan Valley,28.0,107
357650768,Cherry Tree Park,Cherry Tree Park,40.7872222,-73.9416667,sports,sports_facility,multi_purpose_sports_facility,Q34817302,154,Manhattan,East Harlem (South),37.0,111
357650790,Sutton Place Park,Sutton Place Park,40.7572222,-73.96,sports,sports_facility,multi_purpose_sports_facility,Q3572606,89,Manhattan,East Midtown-Turtle Bay,57.0,106
357653022,Intermediate School 237,Intermediate School 115,40.7492373,-73.8211647,education,formal_education,school,,1853,Queens,Queensboro Hill,25.0,407
365788906,Lowe's,Lowe's,40.6271029,-74.1618762,shopping,household_goods_shop,rennovation_supplies_shop,Q1373493,2183,Staten Island,Mariner's Harbor-Arlington-Graniteville,23.0,501
368043485,Angelika Film Center,Angelika Film Center,40.7259416,-73.9973321,recreation,arts_venue,performance_venue,Q45104731,39,Manhattan,Greenwich Village,10.0,102
368043799,AMC Loews Lincoln Square 13,AMC,40.7750135,-73.9817481,recreation,arts_venue,performance_venue,Q294721,141,Manhattan,Upper West Side-Lincoln Square,28.0,107
368046305,New York Engine Company 90,New York Engine Company Number 83,40.8463791,-73.8667822,life_service,government_service,security,,394,Bronx,Pelham Parkway-Van Nest,39.0,211
368046340,New York Engine Company 64,New York Engine Company Number 83,40.8324991,-73.85092,life_service,government_service,security,,295,Bronx,Castle Hill-Unionport,41.0,209
368046347,New York Engine Company 66,New York Engine Company Number 83,40.8697451,-73.8311338,life_service,government_service,security,,543,Bronx,Co-op City,38.0,210
368046364,New York Engine Company 52,New York Engine Company Number 83,40.8920865,-73.90772,life_service,government_service,security,,2249,Bronx,Riverdale-Spuyten Duyvil,43.0,208
368046370,New York Engine Company 61,New York Engine Company Number 83,40.845,-73.8463889,life_service,government_service,security,,2217,Bronx,Westchester Square,39.0,211
368046375,New York Engine Company 62,New York Engine Company Number 83,40.8761022,-73.8672278,life_service,government_service,security,,479,Bronx,Williamsbridge-Olinville,36.0,212
368046381,New York Engine Company 63,New York City Fire Department,40.8930556,-73.8552778,life_service,government_service,security,Q283207,524,Bronx,Wakefield-Woodlawn,36.0,212
368046597,New York Engine Company Number 83,New York Engine Company Number 83,40.8059304,-73.9158102,life_service,government_service,security,,247,Bronx,Mott Haven-Port Morris,21.0,201
368046661,New York Ladder Company 77 & Engine Company 153,New York City Fire Department,40.6250837,-74.0777218,life_service,government_service,security,Q283207,1279,Staten Island,Tompkinsville-Stapleton-Clifton-Fox Hills,23.0,501
368046667,New York Ladder Company 78,New York Ladder Company 153,40.6376656,-74.0877462,life_service,government_service,security,,1294,Staten Island,St. George-New Brighton,23.0,501
368046677,New York Ladder Company 80,New York Ladder Company 153,40.6364308,-74.1353035,life_service,government_service,security,,1341,Staten Island,Port Richmond,23.0,501
368046682,New York Ladder Company 82,New York Ladder Company 153,40.5430556,-74.1475,life_service,government_service,security,,1324,Staten Island,Great Kills-Eltingville,13.0,503
368046689,New York Ladder Company 83,New York Ladder Company 153,40.6152859,-74.1308333,life_service,government_service,security,,1323,Staten Island,Westerleigh-Castleton Corners,23.0,501
368046694,New York Ladder Company 85,New York Ladder Company 153,40.5759767,-74.1238043,life_service,government_service,security,,2129,Staten Island,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,20.0,502
368046699,New York Engine Company 165,New York Engine Company Number 83,40.5760027,-74.1238408,life_service,government_service,security,,2129,Staten Island,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,20.0,502
368046705,New York Engine Company 166,New York Engine Company Number 83,40.6142493,-74.1579974,life_service,government_service,security,,1361,Staten Island,New Springville-Willowbrook-Bulls Head-Travis,20.0,502
368046709,New York Ladder Company 86,New York Ladder Company 153,40.6142153,-74.1580196,life_service,government_service,security,,1361,Staten Island,New Springville-Willowbrook-Bulls Head-Travis,20.0,502
368046714,New York Engine Company 167,New York Engine Company Number 83,40.5541955,-74.1755519,life_service,government_service,security,,1327,Staten Island,Great Kills-Eltingville,13.0,503
368046720,New York Ladder Company 87,New York Ladder Company 153,40.554153,-74.1755546,life_service,government_service,security,,1327,Staten Island,Great Kills-Eltingville,13.0,503
368046725,New York Foam Company 85,New York Foam Company 81,40.5542278,-74.1755497,life_service,government_service,security,,1327,Staten Island,Great Kills-Eltingville,13.0,503
368046728,New York Foam Company 83,New York Foam Company 81,40.6113751,-74.0705521,life_service,government_service,security,,2150,Staten Island,Rosebank-Shore Acres-Park Hill,23.0,501
368046735,New York Rescue Company 5,New York Rescue Company 2,40.6073466,-74.0891808,life_service,government_service,security,,2239,Staten Island,Grasmere-Arrochar-South Beach-Dongan Hills,20.0,502
368046739,New York Engine Company 160,New York Engine Company Number 83,40.6073413,-74.0891739,life_service,government_service,security,,2239,Staten Island,Grasmere-Arrochar-South Beach-Dongan Hills,20.0,502
368046743,New York Engine Company 163,New York Engine Company Number 83,40.6152325,-74.1308175,life_service,government_service,security,,1323,Staten Island,Westerleigh-Castleton Corners,23.0,501
368046748,New York Engine Company 162,New York Engine Company Number 83,40.5430607,-74.1474539,life_service,government_service,security,,1324,Staten Island,Great Kills-Eltingville,13.0,503
368046754,New York Ladder Company 81,New York Ladder Company 153,40.5967938,-74.069868,life_service,government_service,security,,1381,Staten Island,Grasmere-Arrochar-South Beach-Dongan Hills,20.0,502
368046758,New York Engine Company 161,New York Engine Company Number 83,40.5967889,-74.069918,life_service,government_service,security,,1381,Staten Island,Grasmere-Arrochar-South Beach-Dongan Hills,20.0,502
368046762,New York Ladder Company 84,New York Ladder Company 153,40.5355257,-74.1961041,life_service,government_service,security,,2174,Staten Island,Annadale-Huguenot-Prince's Bay-Woodrow,13.0,503
368046766,New York Engine Company 164,New York Engine Company Number 83,40.5355556,-74.1961111,life_service,government_service,security,,2174,Staten Island,Annadale-Huguenot-Prince's Bay-Woodrow,13.0,503
368046778,New York Engine Company 155,New York Engine Company Number 83,40.6376521,-74.0877872,life_service,government_service,security,,1294,Staten Island,St. George-New Brighton,23.0,501
368046786,New York Engine Company 157,New York Engine Company Number 83,40.6364351,-74.1353026,life_service,government_service,security,,1341,Staten Island,Port Richmond,23.0,501
368046789,New York Engine Company 156,New York Engine Company Number 83,40.6327778,-74.1172222,life_service,government_service,security,,1314,Staten Island,Port Richmond,23.0,501
368046793,New York Engine Company 159,New York Engine Company Number 83,40.5905844,-74.1005778,life_service,government_service,security,,1296,Staten Island,Grasmere-Arrochar-South Beach-Dongan Hills,20.0,502
368046816,New York Ladder Company 51,New York Ladder Company 153,40.8779774,-73.8466229,life_service,government_service,security,,488,Bronx,Eastchester-Edenwald-Baychester,36.0,212
368046827,New York Engine Company 38,New York Engine Company Number 83,40.8779518,-73.8466065,life_service,government_service,security,,488,Bronx,Eastchester-Edenwald-Baychester,36.0,212
368046838,New York Ladder Company 52,New York Ladder Company 153,40.892132,-73.9077209,life_service,government_service,security,,2249,Bronx,Riverdale-Spuyten Duyvil,43.0,208
368046842,New York Ladder Company 53,New York Ladder Company 153,40.8454482,-73.7846084,life_service,government_service,security,,551,Bronx,Pelham Bay-Country Club-City Island,38.0,210
368046851,New York Ladder Company 61,New York Ladder Company 153,40.8697587,-73.8310084,life_service,government_service,security,,543,Bronx,Co-op City,38.0,210
368046869,New York Ladder Company 41,New York Ladder Company 153,40.846339,-73.8667605,life_service,government_service,security,,394,Bronx,Pelham Parkway-Van Nest,39.0,211
368046880,New York Ladder Company 47,New York Ladder Company 153,40.8324585,-73.8509093,life_service,government_service,security,,295,Bronx,Castle Hill-Unionport,41.0,209
368046887,FDNY Engine 46/Ladder 27 Cross Bronx Express,New York City Fire Department,40.8439453,-73.9000626,life_service,government_service,security,Q283207,339,Bronx,Claremont Village-Claremont (East),32.0,206
368046919,New York Ladder Company 32,New York Ladder Company 153,40.8761551,-73.8672274,life_service,government_service,security,,479,Bronx,Williamsbridge-Olinville,36.0,212
368046924,New York Ladder Company 165,New York Ladder Company 153,40.6930893,-73.755562,life_service,government_service,security,,1622,Queens,St. Albans,69.0,412
368046927,FDNY E320 L167,New York City Fire Department,40.7633709,-73.7868829,life_service,government_service,security,Q283207,1926,Queens,Auburndale,14.0,411
368046946,FDNY E304,New York City Fire Department,40.7169221,-73.7359804,life_service,government_service,security,Q283207,1746,Queens,Queens Village,44.0,413
368046951,New York Ladder Company 163,New York Ladder Company 153,40.7452511,-73.9138871,life_service,government_service,security,,1559,Queens,Sunnyside,58.0,402
368046955,New York Ladder Company 164,New York Ladder Company 153,40.7666628,-73.7421585,life_service,government_service,security,,1985,Queens,Douglaston-Little Neck,14.0,411
368046963,New York Ladder Company 144,New York Ladder Company 153,40.7889336,-73.8161424,life_service,government_service,security,,2221,Queens,Whitestone-Beechhurst,25.0,407
368046969,FDNY E 305 L151,New York City Fire Department,40.7183105,-73.8376859,life_service,government_service,security,Q283207,2267,Queens,Forest Hills,34.0,406
368046978,FDNY L154,New York City Fire Department,40.7556988,-73.8855448,life_service,government_service,security,Q283207,1599,Queens,Jackson Heights,53.0,403
368046984,FDNY E291,New York City Fire Department,40.7130488,-73.9066631,life_service,government_service,security,Q283207,2156,Queens,Maspeth,56.0,405
368046987,New York Ladder Company 142,New York City Fire Department,40.6825433,-73.842021,life_service,government_service,security,Q283207,1415,Queens,Ozone Park,65.0,410
368046990,New York Ladder Company 143,New York City Fire Department,40.6949258,-73.8463192,life_service,government_service,security,Q283207,1405,Queens,Richmond Hill,35.0,409
368046993,New York Engine Company 211,New York Engine Company Number 83,40.7013751,-73.9623721,life_service,government_service,security,,2112,Brooklyn,South Williamsburg,64.0,301
368047003,New York Engine Company 214,New York Engine Company Number 83,40.6841667,-73.9358333,life_service,government_service,security,,762,Brooklyn,Bedford-Stuyvesant (East),2.0,303
368047006,New York Engine Company 206,New York Engine Company Number 83,40.7152639,-73.9281853,life_service,government_service,security,,2108,Brooklyn,East Williamsburg,64.0,301
368047013,New York Engine Company 209,New York Engine Company Number 83,40.6956185,-73.9565358,life_service,government_service,security,,1273,Brooklyn,Bedford-Stuyvesant (West),2.0,303
368047019,FDNY E331 L173,New York City Fire Department,40.659268,-73.8395983,life_service,government_service,security,Q283207,1868,Queens,Howard Beach-Lindenwood,65.0,410
368047022,FDNY E331,New York City Fire Department,40.6591761,-73.8395799,life_service,government_service,security,Q283207,1868,Queens,Howard Beach-Lindenwood,65.0,410
368047025,USPS,United States Postal Service,40.6806934,-74.0064218,life_service,postal_service,post_box,Q668687,2010,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,42.0,306
368047032,New York Engine Company 326,New York Engine Company Number 83,40.7471454,-73.755924,life_service,government_service,security,,1968,Queens,Oakland Gardens-Hollis Hills,14.0,411
368047044,New York Engine Company 236,New York Engine Company Number 83,40.6777778,-73.8733333,life_service,government_service,security,,1265,Brooklyn,East New York-City Line,66.0,305
368047046,New York Engine Company 237,New York Engine Company Number 83,40.7052778,-73.9319444,life_service,government_service,security,,918,Brooklyn,East Williamsburg,64.0,301
368047049,New York Engine Company 234,New York Engine Company Number 83,40.6705404,-73.9335231,life_service,government_service,security,,824,Brooklyn,Crown Heights (North),3.0,308
368047061,New York Engine Company 233,New York Engine Company Number 83,40.6826163,-73.9114152,life_service,government_service,security,,846,Brooklyn,Ocean Hill,4.0,316
368047064,New York Engine Company 229,New York Engine Company Number 83,40.7185246,-73.9489782,life_service,government_service,security,,966,Brooklyn,Williamsburg,64.0,301
368047067,New York Engine Company 230,New York Engine Company Number 83,40.6980556,-73.9475,life_service,government_service,security,,743,Brooklyn,Bedford-Stuyvesant (West),2.0,303
368047071,New York Engine Company 227,New York Engine Company Number 83,40.6747222,-73.9219444,life_service,government_service,security,,789,Brooklyn,Ocean Hill,4.0,316
368047078,New York Engine Company 222,New York Engine Company Number 83,40.6894457,-73.9244302,life_service,government_service,security,,859,Brooklyn,Bedford-Stuyvesant (East),2.0,303
